Category,Product,ProductCode,Variant,Code,Supplier,PriceDiscount,UOM,UnitPrice,Type,Released,ProductID,ID,ProductDescription,Description,Brand,ProductDiscontinued,VariantDiscontinued,"Inventory_Central Park Jakarta","Inventory_Gading Serpong Tangerang","Inventory_Lippo Mall Puri","Inventory_By The Sea PIK","Inventory_Ciputra World Surabaya","Inventory_Deli Park Medan","Inventory_Paskal Hyper Square Bandung","Inventory_Pakuwon Mall Surabaya","Inventory_Mall Kelapa Gading","Inventory_Living World Tangerang","Inventory_Website","Inventory_Marketplace","Inventory_Shopee","Inventory_Tokopedia","Inventory_TikTok","Inventory_Lazada","Inventory_Woocommerce","Inventory_ChicShopee","Inventory_KYTE","Inventory_Warehouse","Inventory_Buying Staff","Inventory_Diskon Defect","Inventory_Endorsement","Inventory_Sample Studio","Inventory_Loss/Damage","Inventory_Gudang Awal","Inventory_Gudang QC","Inventory_Gudang Permak","Inventory_Gudang Retur","Inventory_Gudang Logistik","Inventory_Sample Live","Inventory_Neo Soho Jakarta","Inventory_Bazaar Central Park","Inventory_Bazaar Lippo Mall Puri","Inventory_Puri Indah Mall","Inventory_Shopee - Deli Park Medan","Inventory_Shopee - Ciputra World Surabaya","Inventory_La Vela Tangerang","Inventory_Gaia Pontianak","Inventory_Sun Plaza Medan"
"CLOTHING/TOP/BLOUSE","Ohana Top Pink",,"M","F20HTN043PIM","kro","0.00","pcs","225000.0000",Standard,"2020-08-05",a3c7c72f-730e-4ca8-8e0c-b89279cac681,35f58128-7523-4a99-bbee-459a93b29ae9,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Ohana Top Pink",,"L","F20HTN043PIL","kro","0.00","pcs","225000.0000",Standard,"2020-08-05",a3c7c72f-730e-4ca8-8e0c-b89279cac681,140c915d-2831-48b4-98d5-df3deebcf010,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Ohana Top White",,"M","F20HTN043WHM","kro","0.00","pcs","225000.0000",Standard,"2020-08-05",174e5998-f744-43c9-969f-cbe2c4f05af8,d2a053d6-373f-4518-a377-40a9d0ba2e7c,"FT-008",,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Ohana Top White",,"L","F20HTN043WHL","kro","0.00","pcs","225000.0000",Standard,"2020-08-05",174e5998-f744-43c9-969f-cbe2c4f05af8,a4763009-fb99-4065-b194-9b6848f09b9b,"FT-008",,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/TOP/BLOUSE","Ohana Top White",,"Default","F20HTN043WH","kro","0.00","pcs","225000.0000",Standard,"2020-08-05",174e5998-f744-43c9-969f-cbe2c4f05af8,2543785c-be4d-4b25-aff5-5d968d1ffc11,"FT-008",,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Orphia Dress White",,"S","F20HDE092WHS",,"0.00","pcs","395000.0000",Standard,"2020-08-04",365ce8f4-c526-4230-b0d6-67aa8e701d44,fb494c8a-ac1c-4407-8580-b3418b8c8ca9,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Orphia Dress White",,"M","F20HDE092WHM",,"0.00","pcs","395000.0000",Standard,"2020-08-04",365ce8f4-c526-4230-b0d6-67aa8e701d44,8e1c980e-a52a-4ead-9f1b-4194df5d1d35,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Orphia Dress White",,"L","F20HDE092WHL",,"0.00","pcs","395000.0000",Standard,"2020-08-04",365ce8f4-c526-4230-b0d6-67aa8e701d44,755e19fb-f52a-4b17-8759-9563ace1e8ff,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Orphia Dress Pink",,"S","F20HDE092PIS",,"0.00","pcs","395000.0000",Standard,"2020-08-04",b2f2f9ef-b808-4f77-9e17-2d3b15fcdfbe,c1141478-deee-4cee-a1a0-12fff5ef96b3,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Orphia Dress Pink",,"M","F20HDE092PIM",,"0.00","pcs","395000.0000",Standard,"2020-08-04",b2f2f9ef-b808-4f77-9e17-2d3b15fcdfbe,fbcab281-f4a0-490f-8e44-2f324d48479f,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Orphia Dress Pink",,"L","F20HDE092PIL",,"0.00","pcs","395000.0000",Standard,"2020-08-04",b2f2f9ef-b808-4f77-9e17-2d3b15fcdfbe,34f32c2d-f52e-4593-b63b-0eb944d8c1b5,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Polina Dress Navy",,"S","F20HDC091NVS",,"0.00","pcs","395000.0000",Standard,"2020-08-04",c37a4b0e-9155-4047-8d96-711406e7a10e,2920699a-4f0b-4ce0-b1c5-c8f992308684,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Polina Dress Navy",,"M","F20HDC091NVM",,"0.00","pcs","395000.0000",Standard,"2020-08-04",c37a4b0e-9155-4047-8d96-711406e7a10e,f980379b-e161-4ce7-9234-662561c6f6a2,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Polina Dress Navy",,"L","F20HDC091NVL",,"0.00","pcs","395000.0000",Standard,"2020-08-04",c37a4b0e-9155-4047-8d96-711406e7a10e,3dceb569-58e6-4ffe-9007-8be7be16ec42,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Polina Dress Pink",,"S","F20HDC091PIS",,"0.00","pcs","395000.0000",Standard,"2020-08-04",65d9d752-2f06-4ea7-888e-a242d81a099d,737476d9-c162-4057-bd7e-a05cad043728,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Polina Dress Pink",,"M","F20HDC091PIM",,"0.00","pcs","395000.0000",Standard,"2020-08-04",65d9d752-2f06-4ea7-888e-a242d81a099d,19b1cca8-1987-4d6d-9bd7-0d3bdab8a31a,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MINI","Polina Dress Pink",,"L","F20HDC091PIL",,"0.00","pcs","395000.0000",Standard,"2020-08-04",65d9d752-2f06-4ea7-888e-a242d81a099d,36e24b3f-c188-4c14-8fa1-500f0f39288b,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Odetta Dress White",,"S","F20HDA090WHS",,"0.00","pcs","425000.0000",Standard,"2020-08-04",abbde046-2d97-4f38-ad44-4204e7f8358b,1a6db0ea-2c4e-4fc6-9da2-c6293713e7e8,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Odetta Dress White",,"M","F20HDA090WHM",,"0.00","pcs","425000.0000",Standard,"2020-08-04",abbde046-2d97-4f38-ad44-4204e7f8358b,01d2c1e5-04d9-46e6-9cb2-148ed7872716,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Odetta Dress White",,"L","F20HDA090WHL",,"0.00","pcs","425000.0000",Standard,"2020-08-04",abbde046-2d97-4f38-ad44-4204e7f8358b,837fd2c2-18bb-489c-9579-ede0b958f6c9,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Odetta Dress Dusty Pink",,"S","F20HDA090DPS",,"0.00","pcs","425000.0000",Standard,"2020-08-04",6487525e-ed43-4cd6-b029-c2dba9cf33e5,f56e948f-e8a3-49d1-a5b6-1bc447fddd30,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Odetta Dress Dusty Pink",,"M","F20HDA090DPM",,"0.00","pcs","425000.0000",Standard,"2020-08-04",6487525e-ed43-4cd6-b029-c2dba9cf33e5,28d6adc1-4af2-4150-bb13-b870e7e601df,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MAXI","Odetta Dress Dusty Pink",,"L","F20HDA090DPL",,"0.00","pcs","425000.0000",Standard,"2020-08-04",6487525e-ed43-4cd6-b029-c2dba9cf33e5,e9d3b561-3140-45e5-a675-f9e9220406da,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Phoebe Dress Pink",,"S","F20HDE089PIS","ZM","0.00","pcs","425000.0000",Standard,"2020-08-04",47403dda-9538-45bd-a111-f475ea20bbb7,d2fb8714-e8d1-4068-95c2-a4915afc974b,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Phoebe Dress Pink",,"M","F20HDE089PIM","ZM","0.00","pcs","425000.0000",Standard,"2020-08-04",47403dda-9538-45bd-a111-f475ea20bbb7,7191e357-91aa-4df9-8c89-b8467ac8c3de,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Phoebe Dress Pink",,"L","F20HDE089PIL","ZM","0.00","pcs","425000.0000",Standard,"2020-08-04",47403dda-9538-45bd-a111-f475ea20bbb7,12aa7582-6426-42fa-b359-9a623b3d9c0f,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Phoebe Dress Choco",,"S","F20HDE089CHS","ZM","0.00","pcs","425000.0000",Standard,"2020-08-04",b3d1b8d1-2e24-499e-a5e2-4e29acca8d19,430ca67b-545f-46d9-87eb-738f9963ed29,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Phoebe Dress Choco",,"M","F20HDE089CHM","ZM","0.00","pcs","425000.0000",Standard,"2020-08-04",b3d1b8d1-2e24-499e-a5e2-4e29acca8d19,2e80a15b-da92-4437-bd14-c05894d9027e,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"CLOTHING/DRESS/MIDI","Phoebe Dress Choco",,"L","F20HDE089CHL","ZM","0.00","pcs","425000.0000",Standard,"2020-08-04",b3d1b8d1-2e24-499e-a5e2-4e29acca8d19,f3660d13-2e40-4ef6-a055-d13cc9019db0,,,"CHOCOCHIPS","No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Grey",,"36","MKYG01GRY36","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",fd1af067-3635-4688-a041-e99fe2988b27,9a5bc4d9-902b-4a17-8bf5-426271360739,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Grey",,"37","MKYG01GRY37","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",fd1af067-3635-4688-a041-e99fe2988b27,d74ba4a0-c766-41cd-b294-ab6497f01f64,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Grey",,"38","MKYG01GRY38","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",fd1af067-3635-4688-a041-e99fe2988b27,0e3ea3c0-0ef4-4d9f-b5fb-a3a3701e1cfa,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Grey",,"39","MKYG01GRY39","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",fd1af067-3635-4688-a041-e99fe2988b27,b8525c31-8c25-4dd9-a386-255f47cb3465,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Grey",,"40","MKYG01GRY40","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",fd1af067-3635-4688-a041-e99fe2988b27,1156d725-80de-4320-a091-c4a6fdccd64c,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Black",,"36","MKYG01BLA36","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",91b99a6a-5ea1-4387-a55c-bc5e4088c5c1,93c58d7d-ebad-48f9-a834-36e77a4f9d1d,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Black",,"37","MKYG01BLA37","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",91b99a6a-5ea1-4387-a55c-bc5e4088c5c1,efa824dd-780a-4da5-87b4-1b7024ec8ba4,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Black",,"38","MKYG01BLA38","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",91b99a6a-5ea1-4387-a55c-bc5e4088c5c1,c7a9e1ca-1e4e-45fd-8d14-614693ec67ff,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Black",,"39","MKYG01BLA39","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",91b99a6a-5ea1-4387-a55c-bc5e4088c5c1,f995627e-bc89-431e-a90e-4a0f13c9c70a,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Yoga Flat Shoes Black",,"40","MKYG01BLA40","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",91b99a6a-5ea1-4387-a55c-bc5e4088c5c1,0533fa86-742d-4ed9-8a0e-50c3c7269b1b,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
"NON CLOTHING/SHOES","Tyka Flat Shoes Multi",,"36","MKTK01MUL36","Minka","0.00","pcs","219900.0000",Standard,"2020-07-30",9ba34780-5bf8-4c7b-aa99-1551651db730,8c87c633-42c5-4e27-8b43-0ce77f4fbf13,,,,"No","No",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
